id,c_holder,c_cates,c_author,c_lang,record_type,status,number_of_pages,url
4347,"London ,British Library, Add MS 32276 f 8. BL_Add_MS_32276_008",1729 -,Western manuscripts Berlin,Cleartext: ... Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4347
4346,"London ,British Library, Add MS 32276 f 6-7. BL_Add_MS_32276_006-007",1724 - 1844,Western manuscripts,Cleartext: Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4346
4345,"London ,British Library, Add MS 32276 f 3-4. BL_Add_MS_32276_003-004",1724 - 1844,Western manuscripts,Cleartext: Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4345
4344,"London ,British Library, Add MS 32276 f 2. BL_Add_MS_32276_002",1722 -,Western manuscripts,Cleartext: Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4344
4343,"London ,British Library, Add MS 32276 f 1. BL_Add_MS_32276_001",1729 -,Western manuscripts,Cleartext: Plaintext: ...,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4343
4342,"Stockholm ,Riksarkivet, The National Archives of Sweden Oxenstiernska_samlingen_E_708-5",1635 - 1635,Johan Adler Salvius Stockholm Stockholm,"Cleartext: Swedish, Latin Plaintext: Swedish, Latin, German",Cipher,Decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4342
4341,"Stockholm ,Riksarkivet, The National Archives of Sweden Oxenstiernska_samlingen_E_708-4",1646 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/4341
4340,"Stockholm ,Riksarkivet, The National Archives of Sweden Oxenstiernska_samlingen_E_708-3",1646 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4340
4339,"Stockholm ,Riksarkivet, The National Archives of Sweden Oxenstiernska_samlingen_E_708-2",1646 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/4339
4338,"Stockholm ,Riksarkivet, The National Archives of Sweden Oxenstiernska_samlingen_E_708-1",1646 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4338
4337,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Rusdorff_Oxenstierna_1628-5",1628 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4337
4336,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Rusdorff_Oxenstierna_1628-4",1628 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/4336
4335,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Rusdorff_Oxenstierna_1628-3",1628 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4335
4334,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Rusdorff_Oxenstierna_1628-2",1628 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4334
4333,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Rusdorff_Oxenstierna_1628-1",1628 -,,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/4333
4332,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Wandersleben_Oxenstierna_1637",1637 - 1637,"Sigismund Heusner von Wandersleben Kassel, Germany",Cleartext: German Plaintext: German,Cipher,Partially decrypted,5,https://de-crypt.org/decrypt-web/RecordsView/4332
4331,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Bremen_Tott_1631-2",1631 -,,Cleartext: Plaintext:,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/4331
4330,"Stockholm ,Riksarkivet, The National Archives of Sweden Riksarkivet_Bremen_Tott_1631-1",1631 -,,Cleartext: Plaintext:,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/4330
4329,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_156",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,5,https://de-crypt.org/decrypt-web/RecordsView/4329
4328,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_155",1600 - 1699,,Cleartext: Swedish Plaintext:,Key,N/A,5,https://de-crypt.org/decrypt-web/RecordsView/4328
4327,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_154",1620 - 1629,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4327
4326,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_153",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4326
4325,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_152",1640 -,,Cleartext: Plaintext:,Key,N/A,8,https://de-crypt.org/decrypt-web/RecordsView/4325
4324,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_151",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4324
4323,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_150",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,12,https://de-crypt.org/decrypt-web/RecordsView/4323
4322,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_149",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4322
4321,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_148",1650 -,,Cleartext: Plaintext:,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4321
4320,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_147",1650 -,,Cleartext: Plaintext:,Key,N/A,16,https://de-crypt.org/decrypt-web/RecordsView/4320
4319,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_146",1650 -,,Cleartext: Plaintext:,Key,N/A,16,https://de-crypt.org/decrypt-web/RecordsView/4319
4318,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_145",1650 -,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4318
4317,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_144",1650 -,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4317
4316,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_143",1650 -,,Cleartext: Plaintext:,Key,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/4316
4315,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_142",1630 -,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4315
4314,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_141",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4314
4313,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_140",1630 -,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4313
4312,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_139",1630 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4312
4311,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_138",1630 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4311
4310,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_137",1630 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4310
4309,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_136",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4309
4308,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_135",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4308
4307,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_134",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/4307
4306,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_133",1600 - 1699,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4306
4305,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_132",1630 -,,Cleartext: Plaintext:,Key,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/4305
4304,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_131",1650 - 1699,,Cleartext: Plaintext: French,Key,N/A,10,https://de-crypt.org/decrypt-web/RecordsView/4304
4303,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_130",1600 - 1699,,Cleartext: Plaintext:,Cipher,Decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/4303
4302,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_129",1600 - 1699,,Cleartext: Plaintext: Italian,Key,N/A,6,https://de-crypt.org/decrypt-web/RecordsView/4302
4301,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_128",1630 - 1650,,Cleartext: Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4301
4300,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_127",1630 - 1650,,Cleartext: Plaintext: Italian,Key,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/4300
4299,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_126",1630 - 1639,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4299
4298,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_125",1630 - 1639,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4298
4297,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_124",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4297
4296,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_123",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4296
4295,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_122",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4295
4294,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_121",1600 - 1699,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4294
4293,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_120",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4293
4292,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_119",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4292
4291,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_118",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4291
4290,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_117",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4290
4289,"Paris ,Bibliotheque nationale de France (BnF), Français 3975 fol. 101. BNF_Français_3975_101",1587 -,,Cleartext: French Plaintext: French?,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/4289
4288,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_116",1600 - 1699,,Cleartext: Latin Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/4288
4287,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_115",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/4287
4286,"Paris ,Bibliotheque nationale de France (BnF), Français 3975 fol. 30. BNF_Français_3975_030",1587 -,Rome,Cleartext: French Plaintext: French?,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/4286
4285,"Paris ,Bibliotheque nationale de France (BnF), Français 3975 fol. 28. BNF_Français_3975_028",1587 -,,Cleartext: French Plaintext: French?,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/4285
4284,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_114",1600 - 1699,,Cleartext: Latin Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/4284
4283,"Paris ,Bibliotheque nationale de France (BnF), Français 3138 fol. 66. BNF_Français_3138_066",1549 -,Venise,Cleartext: French Plaintext: French,Cipher,Decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/4283
4282,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_113",1600 - 1699,,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/4282
4281,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_112",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,8,https://de-crypt.org/decrypt-web/RecordsView/4281
4280,"Stockholm ,Riksarkivet, The National Archives of Sweden Chifferklaver_låda_II_111",1600 - 1699,,Cleartext: Plaintext:,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/4280
4279,"Paris ,Bibliotheque nationale de France (BnF), Français 3138 fol. 059. BNF_Français_3138_059",1551 -,Rome,Cleartext: French Plaintext: French?,Cipher,Non-decrypted,5,https://de-crypt.org/decrypt-web/RecordsView/4279
4278,"Paris ,Bibliotheque nationale de France (BnF), Français 3138 fol. 032. BNF_Français_3138_032",1558 -,Rome,Cleartext: French Plaintext: French,Cipher,Decrypted,9,https://de-crypt.org/decrypt-web/RecordsView/4278
